block_number,timestamp,pool_units,balance_rune,balance_asset
748125,1602314024,9505473743947,8103995623894,42806633137737
748750,1602317657,9653740490821,8230880783074,43474333137737
749375,1602321283,9653740490821,8231401577764,43474333137737
750000,1602324911,9653740490821,8231915960222,43474333137737
750625,1602328527,9653740490821,8232427365325,43474333137737
751250,1602332144,9711720690961,8332317676905,43474333137737
751875,1602335764,9711720690961,8332844643517,43474333137737
752500,1602339411,9711720690961,8229369484845,44025562574379
753125,1602343044,9711720690961,8222549881754,44065262574379
753750,1602346665,9711720690961,8223111747301,44065262574379
754375,1602350287,9711720690961,8223670790719,44065262574379
755000,1602353910,9711720690961,8224252817543,44065262574379
755625,1602357527,9711720690961,8224836845567,44065262574379
756250,1602361163,9711720690961,8160814540456,44415362574379
756875,1602364796,9711720690961,8161399320409,44415362574379
757500,1602368424,9711720690961,8161977837813,44415362574379
758125,1602372054,9711720690961,8076628728790,44890562574379
758750,1602375687,9711720690961,8077185399877,44890562574379
759375,1602379336,9711720690961,8077800040886,44890562574379
760000,1602382981,9711720690961,8078426074319,44890562574379
760625,1602386647,9711720690961,8079064460157,44890562574379
761250,1602390288,9711720690961,8070839212703,44940362574379
761875,1602393939,9711720690961,8071393495496,44940362574379
762500,1602397578,9711720690961,8071966115203,44940362574379
763125,1602401226,9711720690961,8072498402214,44940362574379
763750,1602404864,9711720690961,8073065184211,44940362574379
764375,1602408500,9711720690961,8073623248670,44940362574379
765000,1602412136,9711720690961,8074181984820,44940362574379
765625,1602415769,9711720690961,8074760736387,44940362574379
766250,1602419393,9771364168391,8175055078736,44940362574379
766875,1602423015,9771364168391,8175660879317,44940362574379
767500,1602426635,9771364168391,8176262223033,44940362574379
768125,1602430253,9771364168391,8176881601106,44940362574379
768750,1602433896,9771364168391,8177430024601,44940362574379
769375,1602437519,9771364168391,8178058992157,44940362574379
770000,1602441162,9771364168391,8178645662335,44940362574379
770625,1602444807,9771364168391,8179251713891,44940362574379
771250,1602448459,9771364168391,8142989914955,45144162574379
771875,1602452102,9771364168391,8143565467653,45144162574379
772500,1602455751,9771364168391,8144160287716,45144162574379
773125,1602459413,9771364168391,8144753383975,45144162574379
773750,1602463038,9771364168391,8145386697912,45144162574379
774375,1602466696,9771364168391,8145990007719,45144162574379
775000,1602470354,9771364168391,8146581086035,45144162574379
775625,1602473997,9771364168391,8147234015119,45144162574379
776250,1602477648,9771364168391,8147890612793,45144162574379
776875,1602481292,9771364168391,8148544913699,45144162574379
777500,1602484925,9771364168391,8149191591353,45144162574379
778125,1602488561,9771364168391,8149828164311,45144162574379
778750,1602492208,9771364168391,8150442389668,45144162574379
779375,1602495843,9771364168391,8151081920273,45144162574379
780000,1602499493,9771364168391,8151819379435,45144162574379
780625,1602503131,10061485841958,8552052877681,45648662574379
781250,1602506783,10061485841958,8552733592031,45648662574379
781875,1602510457,10061485841958,8224783382732,47482562574379
782500,1602514123,10550808129522,8625465849124,49791793007076
783125,1602517786,10670188322961,8823061197377,49791793007076
783750,1602521473,11042160159251,9108399778511,51802293007076
784375,1602525122,11042160159251,8950587848127,52723793007076
785000,1602528778,11042160159251,8951282604736,52723793007076
785625,1602532434,11042160159251,8951953470931,52723793007076
786250,1602536104,11042160159251,8952584966052,52723793007076
786875,1602539749,11073470043729,8974709902533,52896588249347
787500,1602543407,11073470043729,8975391932884,52896588249347
788125,1602547060,11073470043729,8976051778241,52896588249347
788750,1602550709,11073470043729,8976733122164,52896588249347
789375,1602554372,11073470043729,8977388367755,52896588249347
790000,1602558027,11073470043729,8978027648648,52896588249347
790625,1602561683,11073470043729,8796264229257,53998088249347
791250,1602565352,11073470043729,8796924812025,53998088249347
791875,1602569013,11073470043729,8797643333604,53998088249347
792500,1602572686,11073470043729,8799000515853,53994743911632
793125,1602576370,11073470043729,8799680582055,53994743911632
793750,1602580043,11089727741463,8826351416097,53994743911632
794375,1602583729,11089727741463,8784057470025,54260143911632
795000,1602587409,11089727741463,8784629993504,54260143911632
795625,1602591089,11089727741463,8785194642927,54260143911632
796250,1602594771,11095538232915,8790342262310,54288573671632
796875,1602598438,11095538232915,8790934499312,54288573671632
797500,1602602110,11095538232915,8791495755017,54288573671632
798125,1602605781,11095538232915,8792077661318,54288573671632
798750,1602609470,11095538232915,8697715661140,54883473671632
799375,1602613148,11095538232915,8651735331978,55180173671632
800000,1602616831,11095538232915,8612663102853,55435948918970
800625,1602620527,11097839978076,8616779676279,55435948918970
801250,1602624219,11097839978076,8617284962280,55435948918970
801875,1602627890,11097839978076,8617851282136,55435948918970
802500,1602631565,11097839978076,8618396320757,55435948918970
803125,1602635230,11097839978076,8618972792247,55435948918970
803750,1602638903,11097839978076,8530991885826,56013748918970
